idnota,fk_idalumno_nota,fk_idmateriacurso_nota,nota1_nota,nota2_nota,nota3_nota,notadic_nota,notafeb_nota,notadef_nota,obs_nota,createdAt,updatedAt,ciclo_lectivo_nota
713,233,24,NULL,NULL,NULL,NULL,NULL,NULL,porttitor id consequat in consequat ut nulla sed accumsan felis ut,2023-11-03,,2023
714,234,24,NULL,NULL,NULL,NULL,NULL,NULL,ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam,2023-06-19,,2023
715,235,24,NULL,NULL,NULL,NULL,NULL,NULL,bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere,2023-07-22,,2023
716,236,24,NULL,NULL,NULL,NULL,NULL,NULL,massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur,2023-09-18,,2023
717,237,24,NULL,NULL,NULL,NULL,NULL,NULL,est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium,2023-06-21,,2023
718,238,24,NULL,NULL,NULL,NULL,NULL,NULL,lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa,2023-01-29,,2023
719,239,24,NULL,NULL,NULL,NULL,NULL,NULL,et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at,2023-12-26,,2023
720,240,24,NULL,NULL,NULL,NULL,NULL,NULL,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur,2023-01-11,,2023
721,241,25,NULL,NULL,NULL,NULL,NULL,NULL,suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae,2023-07-18,,2023
722,242,25,NULL,NULL,NULL,NULL,NULL,NULL,pede libero quis orci nullam molestie nibh in lectus pellentesque at,2023-08-26,,2023
723,243,25,NULL,NULL,NULL,NULL,NULL,NULL,dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam,2023-04-13,,2023
724,244,25,NULL,NULL,NULL,NULL,NULL,NULL,sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus,2023-04-09,,2023
725,245,25,NULL,NULL,NULL,NULL,NULL,NULL,convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum,2023-11-28,,2023
726,246,25,NULL,NULL,NULL,NULL,NULL,NULL,sapien quis libero nullam sit amet turpis elementum ligula vehicula,2023-02-19,,2023
727,247,25,NULL,NULL,NULL,NULL,NULL,NULL,nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt,2023-05-30,,2023
728,248,25,NULL,NULL,NULL,NULL,NULL,NULL,integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi,2023-09-08,,2023
729,249,25,NULL,NULL,NULL,NULL,NULL,NULL,dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis,2023-03-16,,2023
730,250,25,NULL,NULL,NULL,NULL,NULL,NULL,amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales,2023-04-18,,2023
731,251,25,NULL,NULL,NULL,NULL,NULL,NULL,justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non,2023-12-17,,2023
732,252,25,NULL,NULL,NULL,NULL,NULL,NULL,vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo,2023-12-24,,2023
733,253,25,NULL,NULL,NULL,NULL,NULL,NULL,id sapien in sapien iaculis congue vivamus metus arcu adipiscing,2023-07-17,,2023
734,254,25,NULL,NULL,NULL,NULL,NULL,NULL,eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget,2023-01-07,,2023
735,255,25,NULL,NULL,NULL,NULL,NULL,NULL,in hac habitasse platea dictumst etiam faucibus cursus urna ut,2023-09-08,,2023
736,256,25,NULL,NULL,NULL,NULL,NULL,NULL,rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi,2023-08-12,,2023
737,257,25,NULL,NULL,NULL,NULL,NULL,NULL,urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit,2023-12-30,,2023
738,258,25,NULL,NULL,NULL,NULL,NULL,NULL,vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id,2023-08-08,,2023
739,259,25,NULL,NULL,NULL,NULL,NULL,NULL,nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper,2023-05-22,,2023
740,260,25,NULL,NULL,NULL,NULL,NULL,NULL,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris,2023-10-25,,2023
741,261,25,NULL,NULL,NULL,NULL,NULL,NULL,luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis,2023-09-25,,2023
742,262,25,NULL,NULL,NULL,NULL,NULL,NULL,eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis,2023-10-23,,2023
743,263,25,NULL,NULL,NULL,NULL,NULL,NULL,ligula vehicula consequat morbi a ipsum integer a nibh in,2023-07-15,,2023
744,264,25,NULL,NULL,NULL,NULL,NULL,NULL,erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam,2023-08-18,,2023
745,265,25,NULL,NULL,NULL,NULL,NULL,NULL,lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis,2023-07-02,,2023
746,266,25,NULL,NULL,NULL,NULL,NULL,NULL,et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien,2023-04-29,,2023
747,267,25,NULL,NULL,NULL,NULL,NULL,NULL,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius,2023-05-24,,2023
748,268,25,NULL,NULL,NULL,NULL,NULL,NULL,duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus,2023-08-05,,2023
749,269,25,NULL,NULL,NULL,NULL,NULL,NULL,risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante,2023-01-25,,2023
750,270,25,NULL,NULL,NULL,NULL,NULL,NULL,erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus,2023-11-02,,2023
751,271,26,NULL,NULL,NULL,NULL,NULL,NULL,amet diam in magna bibendum imperdiet nullam orci pede venenatis,2023-11-04,,2023
752,272,26,NULL,NULL,NULL,NULL,NULL,NULL,non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et,2023-01-11,,2023
753,273,26,NULL,NULL,NULL,NULL,NULL,NULL,turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a,2023-03-28,,2023
754,274,26,NULL,NULL,NULL,NULL,NULL,NULL,ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede,2023-10-24,,2023
755,275,26,NULL,NULL,NULL,NULL,NULL,NULL,justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut,2023-04-29,,2023
756,276,26,NULL,NULL,NULL,NULL,NULL,NULL,eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis,2023-06-02,,2023
757,277,26,NULL,NULL,NULL,NULL,NULL,NULL,interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices,2023-08-13,,2023
758,278,26,NULL,NULL,NULL,NULL,NULL,NULL,ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et,2023-05-29,,2023
759,279,26,NULL,NULL,NULL,NULL,NULL,NULL,turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus,2023-06-17,,2023
760,280,26,NULL,NULL,NULL,NULL,NULL,NULL,mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit,2023-07-09,,2023
761,281,26,NULL,NULL,NULL,NULL,NULL,NULL,dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non,2023-02-22,,2023
762,282,26,NULL,NULL,NULL,NULL,NULL,NULL,justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula,2023-06-04,,2023
763,283,26,NULL,NULL,NULL,NULL,NULL,NULL,rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id,2023-07-14,,2023
764,284,26,NULL,NULL,NULL,NULL,NULL,NULL,imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing,2023-04-16,,2023
765,285,26,NULL,NULL,NULL,NULL,NULL,NULL,ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat,2023-07-23,,2023
766,286,26,NULL,NULL,NULL,NULL,NULL,NULL,in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat,2023-08-17,,2023
767,287,26,NULL,NULL,NULL,NULL,NULL,NULL,porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat,2023-04-23,,2023
768,288,26,NULL,NULL,NULL,NULL,NULL,NULL,faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor,2023-09-28,,2023
769,289,26,NULL,NULL,NULL,NULL,NULL,NULL,amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti,2023-04-15,,2023
770,290,26,NULL,NULL,NULL,NULL,NULL,NULL,massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in,2023-03-14,,2023
771,291,26,NULL,NULL,NULL,NULL,NULL,NULL,imperdiet et commodo vulputate justo in blandit ultrices enim lorem,2023-10-09,,2023
772,292,26,NULL,NULL,NULL,NULL,NULL,NULL,massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat,2023-11-06,,2023
773,293,26,NULL,NULL,NULL,NULL,NULL,NULL,pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam,2023-07-27,,2023
774,294,26,NULL,NULL,NULL,NULL,NULL,NULL,dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id,2023-09-14,,2023
775,295,26,NULL,NULL,NULL,NULL,NULL,NULL,fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend,2023-01-01,,2023
776,296,26,NULL,NULL,NULL,NULL,NULL,NULL,eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien,2023-06-23,,2023
777,297,26,NULL,NULL,NULL,NULL,NULL,NULL,at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut,2023-06-25,,2023
778,298,26,NULL,NULL,NULL,NULL,NULL,NULL,vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel,2023-04-01,,2023
779,299,26,NULL,NULL,NULL,NULL,NULL,NULL,molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac,2023-01-06,,2023
780,300,26,NULL,NULL,NULL,NULL,NULL,NULL,sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue,2023-02-22,,2023
781,301,27,NULL,NULL,NULL,NULL,NULL,NULL,lectus vestibulum quam sapien varius ut blandit non interdum in ante,2023-10-13,,2023
782,302,27,NULL,NULL,NULL,NULL,NULL,NULL,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed,2023-09-03,2024-05-28,2023
783,303,27,NULL,NULL,NULL,NULL,NULL,NULL,dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis,2023-03-31,,2023
784,304,27,NULL,NULL,NULL,NULL,NULL,NULL,et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer,2023-12-02,,2023
785,305,27,NULL,NULL,NULL,NULL,NULL,NULL,tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed,2023-03-07,,2023
786,306,27,NULL,NULL,NULL,NULL,NULL,NULL,quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae,2023-07-11,,2023
787,307,27,NULL,NULL,NULL,NULL,NULL,NULL,nullam orci pede venenatis non sodales sed tincidunt eu felis,2023-07-06,,2023
788,308,27,NULL,NULL,NULL,NULL,NULL,NULL,lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna,2023-12-09,,2023
789,309,27,NULL,NULL,NULL,NULL,NULL,NULL,fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu,2023-02-25,,2023
790,310,27,NULL,NULL,NULL,NULL,NULL,NULL,ligula suspendisse ornare consequat lectus in est risus auctor sed,2023-07-25,,2023
791,311,27,NULL,NULL,NULL,NULL,NULL,NULL,congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien,2023-01-16,,2023
792,312,27,NULL,NULL,NULL,NULL,NULL,NULL,non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac,2023-05-24,,2023
793,313,27,NULL,NULL,NULL,NULL,NULL,NULL,mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede,2023-04-26,,2023
794,314,27,NULL,NULL,NULL,NULL,NULL,NULL,maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque,2023-05-10,,2023
795,315,27,NULL,NULL,NULL,NULL,NULL,NULL,eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque,2023-04-15,,2023
796,316,27,NULL,NULL,NULL,NULL,NULL,NULL,non interdum in ante vestibulum ante ipsum primis in faucibus orci,2023-11-22,,2023
797,317,27,NULL,NULL,NULL,NULL,NULL,NULL,amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan,2023-11-15,,2023
798,318,27,NULL,NULL,NULL,NULL,NULL,NULL,platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia,2023-09-25,,2023
799,319,27,NULL,NULL,NULL,NULL,NULL,NULL,sapien varius ut blandit non interdum in ante vestibulum ante ipsum,2023-10-18,,2023
800,320,27,NULL,NULL,NULL,NULL,NULL,NULL,nam congue risus semper porta volutpat quam pede lobortis ligula sit amet,2023-10-30,,2023
801,321,27,NULL,NULL,NULL,NULL,NULL,NULL,nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl,2023-07-04,,2023
802,322,27,NULL,NULL,NULL,NULL,NULL,NULL,potenti cras in purus eu magna vulputate luctus cum sociis natoque,2023-07-28,,2023
803,323,27,NULL,NULL,NULL,NULL,NULL,NULL,phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in,2023-08-09,,2023
804,324,27,NULL,NULL,NULL,NULL,NULL,NULL,eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus,2023-12-08,,2023
805,325,27,NULL,NULL,NULL,NULL,NULL,NULL,libero ut massa volutpat convallis morbi odio odio elementum eu,2023-12-03,,2023
806,326,27,NULL,NULL,NULL,NULL,NULL,NULL,vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum,2023-10-24,,2023
807,327,27,NULL,NULL,NULL,NULL,NULL,NULL,nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat,2023-06-24,,2023
808,328,27,NULL,NULL,NULL,NULL,NULL,NULL,lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut,2023-07-11,,2023
809,329,27,NULL,NULL,NULL,NULL,NULL,NULL,dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum,2023-04-05,,2023
810,330,27,NULL,NULL,NULL,NULL,NULL,NULL,pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus,2023-09-25,,2023
811,331,28,NULL,NULL,NULL,NULL,NULL,NULL,dapibus duis at velit eu est congue elementum in hac habitasse,2023-01-18,,2023
812,332,28,NULL,NULL,NULL,NULL,NULL,NULL,luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida,2023-08-08,,2023
813,333,28,NULL,NULL,NULL,NULL,NULL,NULL,gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras,2023-04-20,,2023
814,334,28,NULL,NULL,NULL,NULL,NULL,NULL,quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat,2023-08-11,,2023
815,335,28,NULL,NULL,NULL,NULL,NULL,NULL,mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a,2023-08-15,,2023
816,336,28,NULL,NULL,NULL,NULL,NULL,NULL,mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia,2023-10-24,,2023
817,337,28,NULL,NULL,NULL,NULL,NULL,NULL,sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus,2023-10-14,,2023
818,338,28,NULL,NULL,NULL,NULL,NULL,NULL,elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas,2023-11-19,2024-09-25,2023
819,339,28,NULL,NULL,NULL,NULL,NULL,NULL,est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum,2023-11-07,,2023
820,340,28,NULL,NULL,NULL,NULL,NULL,NULL,nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit,2023-10-15,,2023
821,341,28,NULL,NULL,NULL,NULL,NULL,NULL,eu orci mauris lacinia sapien quis libero nullam sit amet,2023-12-08,,2023
822,342,28,NULL,NULL,NULL,NULL,NULL,NULL,proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel,2023-08-04,,2023
823,343,28,NULL,NULL,NULL,NULL,NULL,NULL,ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,2023-03-06,,2023
824,344,28,NULL,NULL,NULL,NULL,NULL,NULL,posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien,2023-07-04,,2023
825,345,28,NULL,NULL,NULL,NULL,NULL,NULL,accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi,2023-02-27,,2023
826,346,28,NULL,NULL,NULL,NULL,NULL,NULL,justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,2023-04-07,,2023
827,347,28,NULL,NULL,NULL,NULL,NULL,NULL,habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat,2023-05-09,,2023
828,348,28,NULL,NULL,NULL,NULL,NULL,NULL,sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et,2023-08-08,,2023
829,349,28,NULL,NULL,NULL,NULL,NULL,NULL,viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae,2023-05-30,,2023
830,350,28,NULL,NULL,NULL,NULL,NULL,NULL,adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in,2023-10-16,,2023
831,351,28,NULL,NULL,NULL,NULL,NULL,NULL,praesent lectus vestibulum quam sapien varius ut blandit non interdum,2023-12-28,,2023
832,352,28,NULL,NULL,NULL,NULL,NULL,NULL,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet,2023-12-20,,2023
833,353,28,NULL,NULL,NULL,NULL,NULL,NULL,etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem,2023-02-11,,2023
834,354,28,NULL,NULL,NULL,NULL,NULL,NULL,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo,2023-11-19,,2023
835,355,28,NULL,NULL,NULL,NULL,NULL,NULL,justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit,2023-09-09,,2023
836,356,28,NULL,NULL,NULL,NULL,NULL,NULL,sed sagittis nam congue risus semper porta volutpat quam pede lobortis,2023-12-07,,2023
837,357,28,NULL,NULL,NULL,NULL,NULL,NULL,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit,2023-12-23,,2023
